validdate,t_2m:C,global_rad:W,direct_rad:W,diffuse_rad:W,precip_1h:mm,effective_cloud_cover:p
2020-11-04T17:00:00Z,19.3,0.0,0.0,0.0,0.00,81.1
2020-11-04T18:00:00Z,19.1,0.0,0.0,0.0,0.00,75.6
2020-11-04T19:00:00Z,19.2,0.0,0.0,0.0,0.00,62.3
2020-11-04T20:00:00Z,19.5,0.0,0.0,0.0,0.00,74.1
2020-11-04T21:00:00Z,19.5,0.0,0.0,0.0,0.00,65.7
2020-11-04T22:00:00Z,19.0,0.0,0.0,0.0,0.00,69.0
2020-11-04T23:00:00Z,19.4,0.0,0.0,0.0,0.00,73.7
2020-11-05T00:00:00Z,19.6,0.0,0.0,0.0,0.00,70.2
2020-11-05T01:00:00Z,20.7,0.0,0.0,0.0,0.00,66.7
2020-11-05T02:00:00Z,20.9,0.0,0.0,0.0,0.00,44.8
2020-11-05T03:00:00Z,20.9,0.0,0.0,0.0,0.00,42.4
2020-11-05T04:00:00Z,21.0,0.0,0.0,0.0,0.00,46.4
2020-11-05T05:00:00Z,21.7,86.3,42.3,44.0,0.00,45.4
2020-11-05T06:00:00Z,22.8,208.8,121.4,87.4,0.00,55.9
2020-11-05T07:00:00Z,23.7,340.3,214.0,126.3,0.00,36.7
2020-11-05T08:00:00Z,24.0,443.9,293.1,150.8,0.00,38.3
2020-11-05T09:00:00Z,24.3,513.2,364.3,148.9,0.00,30.2
2020-11-05T10:00:00Z,24.1,519.5,382.8,136.7,0.00,38.5
2020-11-05T11:00:00Z,23.5,431.6,299.9,131.7,0.00,46.1
2020-11-05T12:00:00Z,23.0,293.5,170.1,123.5,0.00,55.9
2020-11-05T13:00:00Z,23.7,206.7,114.4,92.3,0.00,20.9
2020-11-05T14:00:00Z,22.8,81.4,38.8,42.6,0.00,11.8
2020-11-05T15:00:00Z,21.6,0.0,0.0,0.0,0.00,48.5
2020-11-05T16:00:00Z,21.3,0.0,0.0,0.0,0.00,49.1
2020-11-05T17:00:00Z,20.7,0.0,0.0,0.0,0.00,71.2
2020-11-05T18:00:00Z,20.5,0.0,0.0,0.0,0.00,76.0
2020-11-05T19:00:00Z,20.3,0.0,0.0,0.0,0.00,73.3
2020-11-05T20:00:00Z,19.4,0.0,0.0,0.0,0.00,78.5
2020-11-05T21:00:00Z,18.7,0.0,0.0,0.0,0.00,79.2
2020-11-05T22:00:00Z,17.7,0.0,0.0,0.0,0.00,80.8
2020-11-05T23:00:00Z,16.9,0.0,0.0,0.0,0.00,59.5
2020-11-06T00:00:00Z,16.9,0.0,0.0,0.0,0.00,58.4
2020-11-06T01:00:00Z,17.1,0.0,0.0,0.0,0.00,43.9
2020-11-06T02:00:00Z,16.9,0.0,0.0,0.0,0.00,35.4
2020-11-06T03:00:00Z,17.1,0.0,0.0,0.0,0.00,32.0
2020-11-06T04:00:00Z,17.6,0.0,0.0,0.0,0.00,29.2
2020-11-06T05:00:00Z,18.9,108.2,57.0,51.2,0.00,13.6
2020-11-06T06:00:00Z,20.9,268.3,174.5,93.7,0.00,15.6
2020-11-06T07:00:00Z,22.1,396.3,281.2,115.1,0.00,29.5
2020-11-06T08:00:00Z,23.0,474.4,350.2,124.2,0.00,33.7
2020-11-06T09:00:00Z,23.1,494.9,353.3,141.6,0.00,48.5
2020-11-06T10:00:00Z,23.1,477.6,321.2,156.4,0.00,53.2
2020-11-06T11:00:00Z,22.5,378.8,238.0,140.8,0.00,59.0
2020-11-06T12:00:00Z,21.6,296.1,184.5,111.5,0.00,60.5
2020-11-06T13:00:00Z,22.3,201.8,118.5,83.2,0.00,43.7
2020-11-06T14:00:00Z,21.1,61.8,26.7,35.1,0.00,53.0
2020-11-06T15:00:00Z,19.5,0.0,0.0,0.0,0.00,41.1
2020-11-06T16:00:00Z,19.1,0.0,0.0,0.0,0.00,32.4
2020-11-06T17:00:00Z,17.7,0.0,0.0,0.0,0.00,37.7
2020-11-06T18:00:00Z,17.1,0.0,0.0,0.0,0.00,43.1
2020-11-06T19:00:00Z,17.4,0.0,0.0,0.0,0.00,23.4
2020-11-06T20:00:00Z,17.0,0.0,0.0,0.0,0.00,17.6
2020-11-06T21:00:00Z,16.7,0.0,0.0,0.0,0.00,18.1
2020-11-06T22:00:00Z,16.1,0.0,0.0,0.0,0.00,14.9
2020-11-06T23:00:00Z,15.7,0.0,0.0,0.0,0.00,10.4
2020-11-07T00:00:00Z,15.3,0.0,0.0,0.0,0.00,12.1
2020-11-07T01:00:00Z,16.0,0.0,0.0,0.0,0.00,37.6
2020-11-07T02:00:00Z,15.9,0.0,0.0,0.0,0.00,44.0
2020-11-07T03:00:00Z,15.7,0.0,0.0,0.0,0.00,30.9
2020-11-07T04:00:00Z,16.2,0.0,0.0,0.0,2.66,15.7
2020-11-07T05:00:00Z,17.6,112.6,60.2,52.4,0.00,4.7
2020-11-07T06:00:00Z,20.6,294.4,203.8,90.7,0.00,5.4
2020-11-07T07:00:00Z,23.0,450.5,341.0,109.6,0.00,9.6
2020-11-07T08:00:00Z,24.6,562.0,439.5,122.6,0.00,14.6
2020-11-07T09:00:00Z,25.4,569.7,435.1,134.6,0.00,30.2
2020-11-07T10:00:00Z,25.2,487.2,350.1,137.1,0.00,49.3
2020-11-07T11:00:00Z,24.7,412.3,279.2,133.1,0.00,51.8
2020-11-07T12:00:00Z,24.4,309.6,191.9,117.7,0.00,60.4
2020-11-07T13:00:00Z,24.0,185.2,95.2,90.1,0.00,58.0
2020-11-07T14:00:00Z,23.0,58.1,19.5,38.6,0.00,59.3
2020-11-07T15:00:00Z,21.6,0.0,0.0,0.0,0.00,60.1
2020-11-07T16:00:00Z,20.7,0.0,0.0,0.0,0.06,56.5
2020-11-07T17:00:00Z,20.2,0.0,0.0,0.0,0.00,65.3
2020-11-07T18:00:00Z,19.6,0.0,0.0,0.0,0.00,68.2
2020-11-07T19:00:00Z,19.5,0.0,0.0,0.0,3.55,63.6
2020-11-07T20:00:00Z,19.0,0.0,0.0,0.0,4.44,57.8
2020-11-07T21:00:00Z,18.3,0.0,0.0,0.0,1.96,61.6
2020-11-07T22:00:00Z,17.9,0.0,0.0,0.0,0.00,65.3
2020-11-07T23:00:00Z,17.9,0.0,0.0,0.0,0.00,61.1
2020-11-08T00:00:00Z,18.0,0.0,0.0,0.0,0.00,52.0
2020-11-08T01:00:00Z,18.8,0.0,0.0,0.0,0.00,31.3
2020-11-08T02:00:00Z,18.8,0.0,0.0,0.0,0.00,37.0
2020-11-08T03:00:00Z,18.7,0.0,0.0,0.0,0.00,19.6
2020-11-08T04:00:00Z,18.9,0.0,0.0,0.0,0.00,13.2
2020-11-08T05:00:00Z,19.7,109.7,60.1,49.6,0.00,7.6
2020-11-08T06:00:00Z,21.9,289.7,203.2,86.5,0.00,6.8
2020-11-08T07:00:00Z,24.2,449.9,347.9,102.0,0.00,5.8
2020-11-08T08:00:00Z,26.1,566.4,455.2,111.2,0.00,6.4
2020-11-08T09:00:00Z,27.3,623.6,508.6,115.0,0.00,4.3
2020-11-08T10:00:00Z,27.7,608.4,491.7,116.7,0.00,25.9
2020-11-08T11:00:00Z,26.9,465.2,303.2,162.0,0.00,62.5
2020-11-08T12:00:00Z,25.5,297.8,119.7,178.0,0.00,56.8
2020-11-08T13:00:00Z,24.6,203.2,85.5,117.7,0.00,36.4
2020-11-08T14:00:00Z,23.6,72.2,27.5,44.7,0.00,31.6
2020-11-08T15:00:00Z,21.8,0.0,0.0,0.0,0.00,50.8
2020-11-08T16:00:00Z,21.5,0.0,0.0,0.0,0.00,50.1
2020-11-08T17:00:00Z,21.1,0.0,0.0,0.0,0.00,38.6
2020-11-08T18:00:00Z,20.6,0.0,0.0,0.0,0.00,33.2
2020-11-08T19:00:00Z,20.9,0.0,0.0,0.0,0.00,23.0
2020-11-08T20:00:00Z,20.2,0.0,0.0,0.0,0.00,11.1
2020-11-08T21:00:00Z,19.8,0.0,0.0,0.0,0.00,0.8
2020-11-08T22:00:00Z,19.5,0.0,0.0,0.0,0.00,4.9
2020-11-08T23:00:00Z,19.3,0.0,0.0,0.0,0.00,4.4
2020-11-09T00:00:00Z,19.1,0.0,0.0,0.0,0.00,6.3
2020-11-09T01:00:00Z,19.1,0.0,0.0,0.0,0.00,12.6
2020-11-09T02:00:00Z,18.6,0.0,0.0,0.0,0.00,3.8
2020-11-09T03:00:00Z,18.1,0.0,0.0,0.0,0.00,0.0
2020-11-09T04:00:00Z,18.5,0.0,0.0,0.0,0.00,0.0
2020-11-09T05:00:00Z,19.6,112.9,63.1,49.7,0.00,0.2
2020-11-09T06:00:00Z,21.9,295.1,208.4,86.7,0.00,3.3
2020-11-09T07:00:00Z,24.0,455.3,353.1,102.2,0.00,3.4
2020-11-09T08:00:00Z,26.1,571.5,456.5,115.0,0.00,19.6
2020-11-09T09:00:00Z,27.3,626.9,505.7,121.2,0.00,6.8
2020-11-09T10:00:00Z,26.8,619.7,505.9,113.8,0.00,1.3
2020-11-09T11:00:00Z,25.4,513.1,399.5,113.6,0.00,16.7
2020-11-09T12:00:00Z,25.5,385.6,281.1,104.5,0.13,10.0
2020-11-09T13:00:00Z,25.3,247.5,165.8,81.8,0.40,8.0
2020-11-09T14:00:00Z,23.9,73.5,35.9,37.6,0.00,9.9
2020-11-09T15:00:00Z,21.7,0.0,0.0,0.0,0.56,14.7
2020-11-09T16:00:00Z,20.8,0.0,0.0,0.0,0.00,19.5
2020-11-09T17:00:00Z,19.9,0.0,0.0,0.0,0.00,19.6
2020-11-09T18:00:00Z,19.6,0.0,0.0,0.0,0.00,16.6
2020-11-09T19:00:00Z,19.5,0.0,0.0,0.0,0.00,14.0
2020-11-09T20:00:00Z,19.1,0.0,0.0,0.0,0.00,9.9
2020-11-09T21:00:00Z,18.8,0.0,0.0,0.0,0.00,10.7
2020-11-09T22:00:00Z,18.4,0.0,0.0,0.0,0.00,9.0
2020-11-09T23:00:00Z,18.1,0.0,0.0,0.0,0.00,14.4
2020-11-10T00:00:00Z,17.7,0.0,0.0,0.0,0.00,20.4
2020-11-10T01:00:00Z,17.4,0.0,0.0,0.0,0.00,27.0
2020-11-10T02:00:00Z,17.0,0.0,0.0,0.0,0.00,22.1
2020-11-10T03:00:00Z,16.6,0.0,0.0,0.0,0.00,31.0
2020-11-10T04:00:00Z,17.1,0.0,0.0,0.0,0.00,30.9
2020-11-10T05:00:00Z,18.7,91.0,41.8,49.1,0.00,32.8
2020-11-10T06:00:00Z,21.4,236.0,135.9,100.1,0.00,31.6
2020-11-10T07:00:00Z,23.8,383.0,254.4,128.6,0.00,24.9
2020-11-10T08:00:00Z,24.9,488.2,348.3,139.9,0.00,28.6
2020-11-10T09:00:00Z,24.0,473.8,326.4,147.3,0.43,43.3
2020-11-10T10:00:00Z,22.6,395.8,229.4,166.4,0.16,55.9
2020-11-10T11:00:00Z,22.1,408.0,260.3,147.6,0.00,19.5
2020-11-10T12:00:00Z,22.8,363.1,247.4,115.7,0.00,39.3
2020-11-10T13:00:00Z,23.7,220.0,130.5,89.5,0.00,32.6
2020-11-10T14:00:00Z,22.7,68.2,30.2,38.0,0.00,19.5
2020-11-10T15:00:00Z,20.4,0.0,0.0,0.0,0.00,12.9
2020-11-10T16:00:00Z,20.5,0.0,0.0,0.0,0.00,18.1
2020-11-10T17:00:00Z,19.3,0.0,0.0,0.0,0.00,12.4
2020-11-10T18:00:00Z,18.3,0.0,0.0,0.0,0.00,11.0
2020-11-10T19:00:00Z,18.3,0.0,0.0,0.0,0.00,17.5
2020-11-10T20:00:00Z,17.7,0.0,0.0,0.0,0.00,14.4
2020-11-10T21:00:00Z,17.2,0.0,0.0,0.0,0.00,12.0
2020-11-10T22:00:00Z,16.8,0.0,0.0,0.0,0.00,6.6
2020-11-10T23:00:00Z,16.4,0.0,0.0,0.0,0.00,3.6
2020-11-11T00:00:00Z,16.0,0.0,0.0,0.0,0.00,5.5
2020-11-11T01:00:00Z,16.5,0.0,0.0,0.0,0.00,40.7
2020-11-11T02:00:00Z,16.5,0.0,0.0,0.0,0.00,36.6
2020-11-11T03:00:00Z,16.4,0.0,0.0,0.0,0.00,36.6
2020-11-11T04:00:00Z,17.1,0.0,0.0,0.0,0.00,38.7
2020-11-11T05:00:00Z,18.2,86.0,43.4,42.6,0.00,38.0
2020-11-11T06:00:00Z,21.0,234.0,149.9,84.2,0.00,35.1
2020-11-11T07:00:00Z,23.1,376.3,269.3,107.0,0.00,28.8
2020-11-11T08:00:00Z,23.8,477.4,355.8,121.5,0.00,30.9
2020-11-11T09:00:00Z,24.2,516.9,381.0,135.9,0.00,34.6
2020-11-11T10:00:00Z,24.5,504.7,367.2,137.5,0.00,35.8
2020-11-11T11:00:00Z,24.3,434.7,315.9,118.8,0.00,40.5
2020-11-11T12:00:00Z,24.0,331.5,233.7,97.8,0.00,36.1
2020-11-11T13:00:00Z,23.7,200.2,126.0,74.3,0.00,37.2
2020-11-11T14:00:00Z,22.6,59.1,26.1,33.0,0.00,33.9
2020-11-11T15:00:00Z,20.8,0.0,0.0,0.0,0.00,23.2
2020-11-11T16:00:00Z,19.7,0.0,0.0,0.0,0.00,17.8
2020-11-11T17:00:00Z,19.1,0.0,0.0,0.0,0.00,38.9
2020-11-11T18:00:00Z,18.6,0.0,0.0,0.0,0.00,37.7
2020-11-11T19:00:00Z,18.4,0.0,0.0,0.0,0.00,18.9
2020-11-11T20:00:00Z,17.7,0.0,0.0,0.0,0.00,13.5
2020-11-11T21:00:00Z,17.1,0.0,0.0,0.0,0.00,9.3
2020-11-11T22:00:00Z,16.8,0.0,0.0,0.0,0.00,15.9
2020-11-11T23:00:00Z,16.5,0.0,0.0,0.0,0.00,31.8
2020-11-12T00:00:00Z,16.4,0.0,0.0,0.0,0.00,28.7
2020-11-12T01:00:00Z,16.8,0.0,0.0,0.0,0.00,44.0
2020-11-12T02:00:00Z,17.1,0.0,0.0,0.0,0.00,86.8
2020-11-12T03:00:00Z,17.3,0.0,0.0,0.0,0.00,71.8
2020-11-12T04:00:00Z,18.1,0.0,0.0,0.0,0.00,72.4
2020-11-12T05:00:00Z,19.1,81.8,35.5,46.2,0.00,35.5
2020-11-12T06:00:00Z,21.8,251.0,156.2,94.8,0.00,20.5
2020-11-12T07:00:00Z,23.4,408.8,298.1,110.7,0.00,13.9
2020-11-12T08:00:00Z,24.7,516.6,398.6,118.0,0.00,15.6
2020-11-12T09:00:00Z,25.3,565.7,441.6,124.1,0.00,27.2
2020-11-12T10:00:00Z,25.9,562.4,437.8,124.6,0.00,14.8
2020-11-12T11:00:00Z,24.6,480.2,366.4,113.9,0.00,30.0
2020-11-12T12:00:00Z,24.4,342.9,240.7,102.2,0.00,11.6
2020-11-12T13:00:00Z,24.1,206.4,126.7,79.7,0.00,24.6
2020-11-12T14:00:00Z,23.2,61.4,27.9,33.4,0.00,27.6
2020-11-12T15:00:00Z,21.6,0.0,0.0,0.0,0.00,16.4
2020-11-12T16:00:00Z,20.8,0.0,0.0,0.0,0.00,10.1
2020-11-12T17:00:00Z,19.9,0.0,0.0,0.0,0.00,11.6
2020-11-12T18:00:00Z,19.1,0.0,0.0,0.0,0.00,9.7
2020-11-12T19:00:00Z,18.9,0.0,0.0,0.0,0.00,6.4
2020-11-12T20:00:00Z,18.4,0.0,0.0,0.0,0.00,12.1
2020-11-12T21:00:00Z,17.6,0.0,0.0,0.0,0.00,10.8
2020-11-12T22:00:00Z,16.8,0.0,0.0,0.0,0.00,8.7
2020-11-12T23:00:00Z,16.5,0.0,0.0,0.0,0.00,12.7
2020-11-13T00:00:00Z,16.6,0.0,0.0,0.0,0.00,11.0
2020-11-13T01:00:00Z,16.9,0.0,0.0,0.0,0.00,3.1
2020-11-13T02:00:00Z,17.1,0.0,0.0,0.0,0.00,2.3
2020-11-13T03:00:00Z,17.2,0.0,0.0,0.0,0.00,2.3
2020-11-13T04:00:00Z,18.0,0.0,0.0,0.0,0.00,1.8
2020-11-13T05:00:00Z,19.4,100.7,53.8,46.9,0.00,19.4
2020-11-13T06:00:00Z,22.0,278.4,191.4,87.0,0.00,35.1
2020-11-13T07:00:00Z,24.4,439.7,336.9,102.8,0.00,30.1
2020-11-13T08:00:00Z,26.8,558.3,450.9,107.4,0.00,3.3
2020-11-13T09:00:00Z,28.2,621.5,513.8,107.7,0.00,0.5
2020-11-13T10:00:00Z,28.8,615.7,507.8,107.9,0.00,0.0
2020-11-13T11:00:00Z,28.9,545.1,441.0,104.1,0.00,0.1
2020-11-13T12:00:00Z,28.4,402.1,301.4,100.7,0.00,0.8
2020-11-13T13:00:00Z,26.9,241.4,158.4,82.9,0.00,7.5
2020-11-13T14:00:00Z,24.9,69.9,34.2,35.8,0.00,1.0
2020-11-13T15:00:00Z,22.5,0.0,0.0,0.0,0.00,0.0
2020-11-13T16:00:00Z,20.9,0.0,0.0,0.0,0.00,0.0
2020-11-13T17:00:00Z,20.0,0.0,0.0,0.0,0.00,0.3
2020-11-13T18:00:00Z,19.7,0.0,0.0,0.0,0.00,1.0
2020-11-13T19:00:00Z,20.0,0.0,0.0,0.0,0.00,0.8
2020-11-13T20:00:00Z,20.0,0.0,0.0,0.0,0.00,1.0
2020-11-13T21:00:00Z,19.7,0.0,0.0,0.0,0.00,3.2
2020-11-13T22:00:00Z,19.3,0.0,0.0,0.0,0.00,0.5
2020-11-13T23:00:00Z,19.0,0.0,0.0,0.0,0.00,0.0
2020-11-14T00:00:00Z,18.7,0.0,0.0,0.0,0.00,0.0
2020-11-14T01:00:00Z,19.1,0.0,0.0,0.0,0.00,30.6
2020-11-14T02:00:00Z,18.9,0.0,0.0,0.0,0.00,24.4
2020-11-14T03:00:00Z,18.6,0.0,0.0,0.0,0.00,11.1
2020-11-14T04:00:00Z,19.1,0.0,0.0,0.0,0.00,7.4
2020-11-14T05:00:00Z,20.2,97.6,52.1,45.5,0.00,7.9
2020-11-14T06:00:00Z,23.2,272.2,189.9,82.3,0.00,6.9
2020-11-14T07:00:00Z,25.5,420.9,321.7,99.2,0.00,10.0
2020-11-14T08:00:00Z,27.0,530.6,419.9,110.7,0.00,10.3
2020-11-14T09:00:00Z,27.5,585.0,468.4,116.6,0.00,10.0
2020-11-14T10:00:00Z,27.0,550.5,436.3,114.2,0.00,11.7
2020-11-14T11:00:00Z,26.3,478.3,366.8,111.5,0.00,12.1
2020-11-14T12:00:00Z,26.0,330.7,230.8,99.9,0.00,8.3
2020-11-14T13:00:00Z,24.9,162.0,88.9,73.2,0.00,70.7
2020-11-14T14:00:00Z,23.7,42.3,13.3,28.9,0.00,85.7
2020-11-14T15:00:00Z,22.6,0.0,0.0,0.0,0.00,84.2
2020-11-14T16:00:00Z,21.6,0.0,0.0,0.0,0.00,89.3
2020-11-14T17:00:00Z,20.9,0.0,0.0,0.0,0.00,92.1
2020-11-14T18:00:00Z,20.5,0.0,0.0,0.0,0.00,44.3
2020-11-14T19:00:00Z,20.6,0.0,0.0,0.0,0.00,11.0
2020-11-14T20:00:00Z,19.7,0.0,0.0,0.0,0.00,16.4
2020-11-14T21:00:00Z,18.7,0.0,0.0,0.0,0.00,21.8
2020-11-14T22:00:00Z,18.5,0.0,0.0,0.0,0.00,12.0
2020-11-14T23:00:00Z,18.1,0.0,0.0,0.0,0.00,14.0
2020-11-15T00:00:00Z,18.2,0.0,0.0,0.0,0.00,19.7
2020-11-15T01:00:00Z,19.2,0.0,0.0,0.0,0.00,28.4
2020-11-15T02:00:00Z,18.6,0.0,0.0,0.0,0.00,36.8
2020-11-15T03:00:00Z,17.6,0.0,0.0,0.0,0.00,87.5
2020-11-15T04:00:00Z,17.5,0.0,0.0,0.0,0.00,99.2
2020-11-15T05:00:00Z,17.9,29.0,1.8,27.3,0.00,99.8
2020-11-15T06:00:00Z,18.1,153.7,74.5,79.2,0.00,97.4
2020-11-15T07:00:00Z,19.9,307.9,186.2,121.8,0.00,48.4
2020-11-15T08:00:00Z,20.7,360.1,214.5,145.6,0.00,50.1
2020-11-15T09:00:00Z,21.1,443.9,304.8,139.0,0.00,39.9
2020-11-15T10:00:00Z,21.6,439.1,296.2,142.9,0.00,52.1
2020-11-15T11:00:00Z,20.2,359.0,214.4,144.5,0.00,63.7
2020-11-15T12:00:00Z,20.7,289.1,176.5,112.6,0.00,29.1
2020-11-15T13:00:00Z,21.2,185.4,109.5,75.9,0.00,41.8
2020-11-15T14:00:00Z,20.5,50.9,21.6,29.3,0.00,40.9
2020-11-15T15:00:00Z,18.6,0.0,0.0,0.0,0.00,73.2
2020-11-15T16:00:00Z,17.6,0.0,0.0,0.0,0.00,57.3
2020-11-15T17:00:00Z,16.9,0.0,0.0,0.0,0.00,65.7
2020-11-15T18:00:00Z,16.7,0.0,0.0,0.0,0.00,64.0
2020-11-15T19:00:00Z,16.8,0.0,0.0,0.0,0.00,65.7
2020-11-15T20:00:00Z,16.0,0.0,0.0,0.0,0.00,58.8
2020-11-15T21:00:00Z,15.8,0.0,0.0,0.0,0.00,54.0
2020-11-15T22:00:00Z,15.8,0.0,0.0,0.0,0.00,41.4
2020-11-15T23:00:00Z,15.6,0.0,0.0,0.0,0.00,35.0
2020-11-16T00:00:00Z,15.4,0.0,0.0,0.0,0.00,25.7
2020-11-16T01:00:00Z,15.5,0.0,0.0,0.0,0.00,44.3
2020-11-16T02:00:00Z,15.5,0.0,0.0,0.0,0.00,40.0
2020-11-16T03:00:00Z,15.4,0.0,0.0,0.0,0.00,29.1
2020-11-16T04:00:00Z,15.8,0.0,0.0,0.0,0.00,32.4
2020-11-16T05:00:00Z,16.9,80.5,38.5,42.0,0.00,34.3
2020-11-16T06:00:00Z,18.7,228.0,143.4,84.6,0.00,37.0
2020-11-16T07:00:00Z,20.5,357.9,245.3,112.6,0.00,37.5
2020-11-16T08:00:00Z,21.7,441.0,307.7,133.3,0.00,38.0
2020-11-16T09:00:00Z,22.4,486.5,344.0,142.5,0.00,43.4
2020-11-16T10:00:00Z,22.5,463.4,303.6,159.7,0.00,54.8
2020-11-16T11:00:00Z,22.3,389.7,246.0,143.7,0.00,66.1
2020-11-16T12:00:00Z,22.2,314.0,202.2,111.7,0.00,52.8
2020-11-16T13:00:00Z,22.0,193.3,113.3,80.0,0.00,39.9
2020-11-16T14:00:00Z,21.0,53.1,22.6,30.5,0.00,30.7
2020-11-16T15:00:00Z,19.7,0.0,0.0,0.0,0.00,24.6
2020-11-16T16:00:00Z,18.2,0.0,0.0,0.0,0.00,25.3
2020-11-16T17:00:00Z,17.0,0.0,0.0,0.0,0.00,29.8
2020-11-16T18:00:00Z,16.6,0.0,0.0,0.0,0.00,40.1
2020-11-16T19:00:00Z,16.9,0.0,0.0,0.0,0.00,49.6
2020-11-16T20:00:00Z,16.0,0.0,0.0,0.0,0.00,37.5
2020-11-16T21:00:00Z,15.3,0.0,0.0,0.0,0.00,33.0
2020-11-16T22:00:00Z,14.8,0.0,0.0,0.0,0.00,40.4
2020-11-16T23:00:00Z,14.3,0.0,0.0,0.0,0.00,28.1
2020-11-17T00:00:00Z,14.1,0.0,0.0,0.0,0.00,21.0
2020-11-17T01:00:00Z,15.2,0.0,0.0,0.0,0.00,51.0
2020-11-17T02:00:00Z,14.7,0.0,0.0,0.0,0.00,61.4
2020-11-17T03:00:00Z,14.8,0.0,0.0,0.0,0.00,29.8
2020-11-17T04:00:00Z,14.7,0.0,0.0,0.0,0.00,23.9
2020-11-17T05:00:00Z,16.1,80.3,39.8,40.5,0.00,18.1
2020-11-17T06:00:00Z,18.7,243.8,159.7,84.1,0.00,13.1
2020-11-17T07:00:00Z,21.3,384.5,278.2,106.3,0.00,28.0
2020-11-17T08:00:00Z,22.7,495.0,370.0,125.0,0.00,38.6
2020-11-17T09:00:00Z,23.5,533.6,398.1,135.5,0.00,44.7
2020-11-17T10:00:00Z,23.9,506.3,369.9,136.4,0.00,36.8
2020-11-17T11:00:00Z,23.6,441.1,315.9,125.2,0.00,45.3
2020-11-17T12:00:00Z,23.1,349.2,244.0,105.1,0.00,39.0
2020-11-17T13:00:00Z,23.3,221.6,142.8,78.8,0.00,23.0
2020-11-17T14:00:00Z,21.9,60.4,28.0,32.4,0.00,15.7
2020-11-17T15:00:00Z,20.2,0.0,0.0,0.0,0.00,13.8
2020-11-17T16:00:00Z,19.2,0.0,0.0,0.0,0.00,0.2
2020-11-17T17:00:00Z,18.1,0.0,0.0,0.0,0.00,0.0
2020-11-17T18:00:00Z,17.2,0.0,0.0,0.0,0.00,0.0
2020-11-17T19:00:00Z,17.0,0.0,0.0,0.0,0.00,0.0
2020-11-17T20:00:00Z,17.0,0.0,0.0,0.0,0.00,0.0
2020-11-17T21:00:00Z,16.9,0.0,0.0,0.0,0.00,0.0
2020-11-17T22:00:00Z,16.7,0.0,0.0,0.0,0.00,0.0
2020-11-17T23:00:00Z,16.4,0.0,0.0,0.0,0.00,0.3
2020-11-18T00:00:00Z,16.3,0.0,0.0,0.0,0.00,16.5
2020-11-18T01:00:00Z,17.1,0.0,0.0,0.0,0.00,45.3
2020-11-18T02:00:00Z,16.9,0.0,0.0,0.0,0.00,39.9
2020-11-18T03:00:00Z,16.7,0.0,0.0,0.0,0.00,28.4
2020-11-18T04:00:00Z,16.8,0.0,0.0,0.0,0.00,17.1
2020-11-18T05:00:00Z,17.7,88.8,44.3,44.5,0.00,19.3
2020-11-18T06:00:00Z,20.0,269.5,187.0,82.5,0.00,0.5
2020-11-18T07:00:00Z,22.3,434.7,342.2,92.5,0.00,0.0
2020-11-18T08:00:00Z,24.2,552.6,452.2,100.4,0.00,0.0
2020-11-18T09:00:00Z,25.6,612.2,508.2,104.0,0.00,0.0
2020-11-18T10:00:00Z,26.4,607.2,503.5,103.7,0.00,0.0
2020-11-18T11:00:00Z,26.7,537.7,438.4,99.4,0.00,0.0
2020-11-18T12:00:00Z,26.5,411.6,320.8,90.7,0.00,0.0
2020-11-18T13:00:00Z,25.5,245.2,169.7,75.5,0.00,0.0
2020-11-18T14:00:00Z,23.5,63.5,31.1,32.4,0.00,0.0
2020-11-18T15:00:00Z,20.8,0.0,0.0,0.0,0.00,0.0
2020-11-18T16:00:00Z,19.3,0.0,0.0,0.0,0.00,0.0
2020-11-18T17:00:00Z,18.8,0.0,0.0,0.0,0.00,0.0
2020-11-18T18:00:00Z,18.4,0.0,0.0,0.0,0.00,0.0
2020-11-18T19:00:00Z,18.2,0.0,0.0,0.0,0.00,0.0
2020-11-18T20:00:00Z,17.8,0.0,0.0,0.0,0.00,0.0
2020-11-18T21:00:00Z,17.5,0.0,0.0,0.0,0.00,0.0
2020-11-18T22:00:00Z,17.4,0.0,0.0,0.0,0.00,0.0
2020-11-18T23:00:00Z,17.3,0.0,0.0,0.0,0.00,0.0
2020-11-19T00:00:00Z,17.2,0.0,0.0,0.0,0.00,0.0
2020-11-19T01:00:00Z,16.9,0.0,0.0,0.0,0.00,0.0
2020-11-19T02:00:00Z,16.5,0.0,0.0,0.0,0.00,0.0
2020-11-19T03:00:00Z,16.2,0.0,0.0,0.0,0.00,0.0
2020-11-19T04:00:00Z,16.5,0.0,0.0,0.0,0.00,0.0
2020-11-19T05:00:00Z,17.7,87.6,47.0,40.6,0.00,0.0
2020-11-19T06:00:00Z,20.3,268.7,190.5,78.2,0.00,0.0
2020-11-19T07:00:00Z,23.3,430.3,338.1,92.2,0.00,0.0
2020-11-19T08:00:00Z,25.5,548.5,448.4,100.1,0.00,0.0
2020-11-19T09:00:00Z,26.6,608.1,504.5,103.6,0.00,0.0
2020-11-19T10:00:00Z,26.6,602.5,499.2,103.3,0.00,0.0
2020-11-19T11:00:00Z,25.7,532.6,433.0,99.6,0.00,12.7
2020-11-19T12:00:00Z,24.4,400.1,299.8,100.3,0.00,29.5
2020-11-19T13:00:00Z,23.3,232.6,145.6,87.0,0.00,30.5
